UserID,Gender,Region of Birth,Region of Residence,How long ago did you move to your current country of residence?,Do you have children?,Education Level (Highest achieved or currently pursuing),Job Status,Job Role,Job Level,Topic(s) of interest,Social Media Usage,How concerned are you that policies to address global warming will increase your cost of living?,How important is it to you that this country leads the world in new technologies and innovation?,Do you agree or disagree with the question: True patriotism means leaving the country better than you found it.,"On social and political issues, where would you place yourself?",An ideal society requires some groups to be on top and others to be on the bottom.,Do you feel optimistic or pessimistic about the future?,"Do you think the number of immigrants to your country should be increased, reduced, or remain the same?",Do you think that global warming is happening?,"Assuming global warming is happening, do you think it is?",Which comes closest to your own view about what most scientists think?,How strongly do you agree or disagree with the following question: Global warming is affecting the weather in your country.,"In your opinion, when will global warming start to harm people in your country?",How much do you think global warming will harm plants and animal species?,How much do you think global warming will harm future generations of people?,How much do you think global warming will harm people in developing countries?,How much do you think global warming will harm people in your country?,How much do you think global warming will harm you personally?,When do you think global warming will start to harm people in your country?,How much do you agree or disagree with the following question: I have personally experienced the effects of global warming?,"Fund more research into renewable energy sources, such as solar and wind power.",Require fossil fuel companies to pay a carbon tax and use the money to reduce other taxes (such as income tax) by an equal amount.,Provide tax rebates for people who purchase energy-efficient vehicles or solar panels.,Set strict CO2 emission limits on coal-fired power plants.,Drill for oil in natural areas or reserves.,Expand offshore drilling for oil and natural gas off your country's coast.,Do you think the following should be doing more or less to address global warming? Corporations and industry.,The President.,Congress.,Your Governor.,Your local officials.,Citizens themselves.,Should global warming be a priority for the next president and Congress?,Should developing sources of clean energy be a priority?,Generate renewable energy (solar and wind) on public land in your country.,Support the economy transition from fossil fuels to 100% clean energy by 2050.,How often do you discuss global warming with your friends and family?,How often do you hear about global warming in the media?,How severe would you rate the personal effects of global warming that you have experienced?,"Would you personally be willing to pay higher energy bills to support more renewable energy development (solar, wind, etc.)?",How responsible do you feel personally for helping reduce the effects of global warming on future generations?,Do you agree or disagree with the statement: True patriotism means leaving the country better than you found it.,"The spread of certain viruses and/or diseases is the result of the deliberate, concealed efforts of some organization.",A lot of important information is deliberately concealed from the public out of self-interest.,Certain significant events have been the result of the activity of a small group that secretly manipulates world events.,The government uses innocent people as patsies to hide its involvement in criminal activity.,Experiments involving new drugs or technologies are routinely carried out on the public without their knowledge or consent.,The government permits or perpetrates acts of terrorism on its own soil disguising its involvement.,New and advanced technology which would harm current industry is being suppressed.,The power held by heads of state is second to that of small unknown groups who really control world politics.,Secret organizations communicate with extraterrestrials but keep this fact from the public.,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact.,The government is involved in the murder of innocent citizens and or well-known public figures and keeps this a secret.,A small secret group of people is responsible for making all major decisions such as going to war.,Technology with mind-control capacities is used on people without their knowledge.,Evidence of alien contact is being concealed from the public.,Groups of scientists manipulate fabricate or suppress evidence in order to deceive the public.,I see myself as someone who is reserved.,I see myself as someone who is generally trusting.,I see myself as someone who tends to be lazy.,"I see myself as someone who is relaxed, handles stress well.",I see myself as someone who has few artistic interests.,"I see myself as someone who is outgoing, sociable.",I see myself as someone who tends to find fault with others.,I see myself as someone who does a thorough job.,I see myself as someone who gets nervous easily.,I see myself as someone who has an active imagination.,Question 93,Question 94,Question 95,Question 96,Question 97
680fcc179a63a446297b78a5,Female,Africa,Africa,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Politics,0-1 hour/day,Very concerned,N/A,Strongly agree,N/A,Strongly oppose,Somewhat pessimistic,Increased,No,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A moderate amount,They are being harmed right now,Strongly agree,Strongly support,Somewhat support,Strongly support,Somewhat oppose,Strongly support,Somewhat oppose,Much more,Much more,More,More,Much more,Much more,Very high,Medium,Somewhat disagree,Somewhat disagree,Occasionally,At least once a month,Moderately severe,Probably not,Moderately responsible,N/A,neutral,agree,agree,agree,neutral,neutral,agree,agree,agree,agree,agree,agree,neutral,neutral,agree,disagree_a_little,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
6810e7da7fea92809f96a9dc,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Geography History Culture Politics,5+ hours/day,Somewhat concerned,N/A,Neither agree nor disagree,N/A,Strongly oppose,Neither optimistic nor pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,Only a little,They are being harmed right now,Somewhat agree,Strongly support,Somewhat support,Somewhat support,Strongly support,Somewhat support,Somewhat support,More,Less,Less,Less,Less,Less,Medium,High,Strongly agree,Strongly agree,Occasionally,At least once a week,Slightly severe,Probably not,Very responsible,N/A,agree,strongly_agree,neutral,neutral,disagree,neutral,agree,neutral,strongly_disagree,strongly_disagree,neutral,disagree,agree,strongly_disagree,neutral,neutral,disagree_strongly,disagree_strongly,agree_strongly,agree_a_little,agree_a_little,disagree_strongly,agree_strongly,disagree_strongly,neutral,,,,,
681246e1ed4d486867b2b148,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Culture,3-5 hours/day,Very concerned,N/A,Neither agree nor disagree,N/A,Neutral,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Often,Never,Very severe,"Yes, definitely",Very responsible,N/A,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_a_little,,,,,
681dbd5d4da8d4adcd84203e,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition,5+ hours/day,Somewhat concerned,N/A,Neither agree nor disagree,N/A,Somewhat oppose,Very optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,In 10 years,A moderate amount,A great deal,A moderate amount,A moderate amount,A moderate amount,In 10 years,Somewhat agree,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Currently doing the right amount,More,More,More,More,More,High,High,Somewhat agree,Somewhat agree,Rarely,Several times a year,Slightly severe,Probably yes,Slightly responsible,N/A,agree,agree,agree,agree,agree,agree,neutral,agree,neutral,agree,agree,agree,agree,agree,agree,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,disagree_a_little,,,,,
681dbf244da8d4adcd842052,Female,Asia,Europe,<5 years,No,Undergraduate Degree,Unemployed,N/A,N/A,HealthNutrition,3-5 hours/day,Somewhat concerned,N/A,Strongly agree,N/A,Strongly oppose,Very optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A moderate amount,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Rarely,Once a year or less often,Don’t know / Not applicable,"Yes, definitely",Very responsible,N/A,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,disagree_a_little,disagree_strongly,disagree_a_little,disagree_strongly,agree_strongly,agree_strongly,agree_a_little,agree_strongly,agree_strongly,agree_strongly,,,,,
681dbf7a4da8d4adcd8420b5,Female,Asia,Europe,<5 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Politics,5+ hours/day,Not at all concerned,N/A,Somewhat agree,N/A,Somewhat oppose,Somewhat optimistic,Reduced,No,None of the above because global warming isn’t happening,There is a lot of disagreement among scientists about whether or not global warming is happening,Somewhat agree,In 50 years,A great deal,A moderate amount,A moderate amount,Only a little,Only a little,In 25 years,Somewhat agree,Somewhat support,Somewhat support,Somewhat support,Somewhat oppose,Somewhat support,Somewhat oppose,More,Currently doing the right amount,More,More,Currently doing the right amount,More,High,High,Somewhat agree,Somewhat agree,Rarely,Never,Very severe,Probably not,Slightly responsible,N/A,neutral,neutral,neutral,neutral,strongly_disagree,neutral,neutral,agree,neutral,neutral,neutral,neutral,agree,neutral,neutral,neutral,disagree_a_little,neutral,disagree_a_little,neutral,disagree_a_little,neutral,neutral,neutral,agree_a_little,,,,,
681dc20d4da8d4adcd8421e0,Female,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Culture Politics,1-3 hours/day,Not very concerned,N/A,Strongly agree,N/A,Strongly oppose,Neither optimistic nor pessimistic,Increased,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,Don’t know,A moderate amount,A moderate amount,A great deal,A moderate amount,A moderate amount,In 100 years,Somewhat disagree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Currently doing the right amount,Much more,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Very high,Very high,Strongly agree,Strongly agree,Occasionally,Several times a year,Moderately severe,Probably yes,Very responsible,N/A,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,agree,strongly_agree,agree,agree,disagree_strongly,agree_a_little,disagree_a_little,agree_a_little,disagree_a_little,agree_strongly,disagree_strongly,agree_strongly,disagree_a_little,agree_strongly,,,,,
681dc6d24da8d4adcd842247,Female,Asia,Asia,>10 years,No,High School Degree,Unemployed,N/A,N/A,HealthNutrition,5+ hours/day,Don’t know,N/A,Strongly agree,N/A,Strongly oppose,Very optimistic,Reduced,Don’t know,Don’t know,Most scientists think global warming is happening,Strongly agree,Don’t know,A moderate amount,A great deal,Only a little,A moderate amount,A moderate amount,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly oppose,Somewhat support,Somewhat support,Strongly support,More,Much more,Much more,Much more,Much more,Much more,High,High,Strongly agree,Strongly agree,Often,At least once a week,Slightly severe,"Yes, definitely",Slightly responsible,N/A,strongly_agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree_a_little,agree_strongly,agree_a_little,agree_strongly,agree_strongly,agree_strongly,disagree_a_little,agree_strongly,agree_strongly,agree_a_little,,,,,
681dc82d4da8d4adcd84224d,Female,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Geography,5+ hours/day,Somewhat concerned,N/A,Strongly agree,N/A,Somewhat oppose,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,There is a lot of disagreement among scientists about whether or not global warming is happening,Somewhat agree,Don’t know,A great deal,Don’t know,Only a little,Only a little,Don’t know,They are being harmed right now,Somewhat agree,Somewhat support,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat support,More,Much more,More,Much more,Much more,More,High,High,Somewhat agree,Somewhat agree,Often,At least once a month,Slightly severe,Probably yes,Slightly responsible,N/A,agree,agree,agree,agree,agree,agree,agree,agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,strongly_agree,agree,disagree_a_little,disagree_strongly,disagree_a_little,disagree_a_little,disagree_a_little,disagree_strongly,disagree_strongly,disagree_a_little,disagree_a_little,disagree_a_little,,,,,
681dd57ecf89d33955cf71ec,Female,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Culture Economics,0-1 hour/day,Not very concerned,N/A,Somewhat disagree,N/A,Strongly oppose,Somewhat optimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,In 10 years,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly oppose,Strongly oppose,More,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Occasionally,At least once a month,Slightly severe,"Yes, definitely",Moderately responsible,N/A,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,neutral,strongly_agree,neutral,neutral,neutral,neutral,strongly_agree,strongly_agree,neutral,agree,agree_strongly,agree_a_little,agree_a_little,agree_a_little,agree_a_little,agree_strongly,agree_a_little,agree_strongly,neutral,agree_a_little,,,,,
681dd5aecf89d33955cf71ee,Female,Asia,Asia,<5 years,No,Undergraduate Degree,Unemployed,N/A,N/A,HealthNutrition,3-5 hours/day,Don’t know,N/A,Neither agree nor disagree,N/A,Strongly oppose,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,Don’t know enough to say,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,In 10 years,Somewhat disagree,Strongly support,Strongly support,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Less,Less,Less,Less,Less,Less,High,High,Strongly agree,Strongly agree,Never,Never,Not severe at all,Probably yes,Slightly responsible,N/A,agree,agree,agree,agree,agree,agree,agree,agree,neutral,neutral,neutral,strongly_agree,disagree,strongly_disagree,neutral,neutral,neutral,agree_strongly,neutral,disagree_a_little,agree_a_little,neutral,disagree_a_little,agree_a_little,agree_a_little,,,,,
681dd94ecf89d33955cf72b8,Male,Europe,Europe,<5 years,No,High School Degree,Unemployed,N/A,N/A,Culture,3-5 hours/day,Very concerned,N/A,Strongly agree,N/A,Somewhat oppose,Very pessimistic,Increased,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A moderate amount,They are being harmed right now,Strongly agree,Somewhat oppose,Strongly support,Somewhat oppose,Strongly support,Somewhat support,Somewhat support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Rarely,Several times a year,Very severe,Probably not,Not at all responsible,N/A,neutral,agree,neutral,neutral,agree,agree,disagree,agree,neutral,neutral,agree,agree,agree,neutral,neutral,agree_a_little,disagree_a_little,agree_a_little,agree_a_little,agree_a_little,neutral,disagree_a_little,neutral,neutral,agree_a_little,,,,,
681dd809cf89d33955cf71f2,Female,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Culture,3-5 hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Strongly oppose,Somewhat optimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Never,Several times a year,Slightly severe,Probably yes,Moderately responsible,N/A,agree,strongly_agree,neutral,neutral,neutral,neutral,neutral,neutral,agree,neutral,neutral,neutral,agree,neutral,agree,neutral,agree_strongly,agree_a_little,disagree_strongly,disagree_strongly,neutral,neutral,neutral,agree_a_little,neutral,,,,,
681dda5ccf89d33955cf72be,Male,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,History Politics,5+ hours/day,Very concerned,N/A,Neither agree nor disagree,N/A,Neutral,Very pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A moderate amount,In 10 years,Somewhat agree,Somewhat support,Somewhat oppose,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly disagree,Rarely,At least once a month,Not severe at all,Don’t know,Very responsible,N/A,disagree,agree,neutral,neutral,disagree,neutral,neutral,neutral,disagree,disagree,neutral,neutral,disagree,disagree,disagree,neutral,neutral,agree_a_little,disagree_a_little,agree_strongly,disagree_a_little,neutral,neutral,agree_a_little,neutral,,,,,
681dda15cf89d33955cf72ba,Female,Europe,Europe,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Culture Geography,1-3 hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Strongly oppose,Somewhat pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A moderate amount,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Somewhat support,Strongly support,Somewhat oppose,Somewhat oppose,Much more,Much more,Much more,Much more,More,More,High,High,Somewhat agree,Strongly agree,Occasionally,At least once a month,Moderately severe,Probably yes,Moderately responsible,N/A,neutral,agree,neutral,disagree,disagree,disagree,agree,neutral,disagree,disagree,neutral,neutral,neutral,disagree,disagree,agree_strongly,agree_a_little,agree_a_little,disagree_a_little,neutral,disagree_a_little,neutral,agree_a_little,disagree_a_little,disagree_a_little,,,,,
681ddc4dcf89d33955cf74a7,Female,Europe,Europe,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Culture,3-5 hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Strongly oppose,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly oppose,Somewhat oppose,More,Much more,More,More,Much more,Much more,Very high,Very high,Somewhat agree,Strongly agree,Occasionally,At least once a month,Moderately severe,Don’t know,Slightly responsible,N/A,agree,strongly_agree,neutral,agree,strongly_agree,agree,disagree,disagree,strongly_disagree,disagree,agree,neutral,disagree,neutral,agree,agree_a_little,agree_a_little,disagree_a_little,neutral,neutral,agree_a_little,disagree_a_little,neutral,agree_strongly,agree_a_little,,,,,
681ddcf3cf89d33955cf74a9,Female,Europe,Europe,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Politics History Culture Geography,1-3 hours/day,Not very concerned,N/A,Somewhat agree,N/A,Neutral,Somewhat pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,They are being harmed right now,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,They are being harmed right now,Somewhat disagree,Somewhat support,Somewhat support,Strongly support,Strongly support,Strongly oppose,Strongly oppose,Much more,Much more,Much more,Much more,More,More,Very high,Very high,Strongly agree,Strongly agree,Rarely,Several times a year,Moderately severe,Probably not,Slightly responsible,N/A,neutral,strongly_agree,agree,agree,agree,disagree,strongly_agree,agree,strongly_disagree,strongly_disagree,neutral,disagree,strongly_disagree,disagree,agree,agree_strongly,agree_a_little,disagree_strongly,agree_a_little,agree_a_little,agree_strongly,disagree_strongly,agree_strongly,agree_a_little,agree_a_little,,,,,
681ddf85cf89d33955cf756d,Male,Europe,Europe,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Politics History Culture Economics Geography HealthNutrition,1-3 hours/day,Somewhat concerned,N/A,Somewhat disagree,N/A,Somewhat favor,Somewhat optimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A great deal,Only a little,A great deal,In 10 years,Somewhat agree,Somewhat oppose,Somewhat support,Somewhat support,Somewhat oppose,Somewhat support,Strongly support,Currently doing the right amount,More,More,Currently doing the right amount,More,Currently doing the right amount,High,Medium,Strongly agree,Somewhat agree,Occasionally,Several times a year,Slightly severe,Probably yes,Slightly responsible,N/A,strongly_agree,neutral,strongly_agree,neutral,agree,agree,agree,agree,agree,agree,strongly_agree,neutral,agree,neutral,agree,disagree_a_little,disagree_a_little,disagree_strongly,disagree_a_little,disagree_strongly,neutral,disagree_a_little,disagree_strongly,disagree_a_little,disagree_a_little,,,,,
681df175406ff7866bf473ac,Female,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Geography Culture,3-5 hours/day,Not at all concerned,N/A,Strongly agree,N/A,Somewhat oppose,Very optimistic,Remain the same,Yes,Caused mostly by human activities,Don’t know enough to say,Somewhat agree,They are being harmed right now,A moderate amount,A great deal,A great deal,A moderate amount,Only a little,They are being harmed right now,Strongly disagree,Strongly support,Strongly support,Somewhat support,Strongly support,Strongly oppose,Strongly oppose,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Never,Once a year or less often,Moderately severe,Definitely not,Moderately responsible,N/A,neutral,strongly_agree,agree,strongly_agree,neutral,neutral,neutral,disagree,strongly_agree,strongly_agree,agree,neutral,disagree,strongly_agree,neutral,agree_strongly,agree_a_little,neutral,disagree_a_little,neutral,neutral,disagree_strongly,agree_a_little,disagree_strongly,agree_strongly,,,,,
681df296406ff7866bf473b0,Female,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Politics History Culture Geography,5+ hours/day,Not very concerned,N/A,Strongly agree,N/A,Somewhat oppose,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A moderate amount,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat support,Somewhat oppose,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Somewhat agree,Occasionally,At least once a week,Moderately severe,Probably yes,Moderately responsible,N/A,neutral,agree,neutral,agree,neutral,strongly_agree,strongly_agree,neutral,disagree,disagree,agree,agree,neutral,disagree,agree,disagree_a_little,agree_a_little,neutral,disagree_a_little,agree_a_little,agree_strongly,agree_a_little,disagree_a_little,agree_a_little,agree_strongly,,,,,
681e1bda83cbc41d41c7cdd7,Female,Asia,Asia,>10 years,No,High School Degree,Unemployed,N/A,N/A,HealthNutrition,0-1 hour/day,Very concerned,N/A,Neither agree nor disagree,N/A,Neutral,Neither optimistic nor pessimistic,Remain the same,Yes,Caused mostly by natural changes in the environment,Most scientists think global warming is happening,Somewhat agree,Don’t know,Don’t know,Don’t know,Don’t know,Don’t know,Don’t know,Never,Strongly disagree,Strongly support,Strongly oppose,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Low,Medium,Somewhat agree,Strongly disagree,Often,At least once a week,Moderately severe,Definitely not,Not at all responsible,N/A,strongly_agree,neutral,neutral,neutral,disagree,neutral,neutral,neutral,neutral,neutral,disagree,disagree,disagree,disagree,disagree,agree_a_little,agree_a_little,neutral,neutral,agree_a_little,neutral,neutral,neutral,agree_strongly,neutral,,,,,
681e28f926cb1a86a25e09aa,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition,1-3 hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Neutral,Neither optimistic nor pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A moderate amount,A moderate amount,A moderate amount,They are being harmed right now,Somewhat agree,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Somewhat support,Somewhat support,More,More,More,More,More,More,High,High,Somewhat agree,Somewhat agree,Rarely,At least once a month,Slightly severe,Probably yes,Slightly responsible,N/A,agree,agree,neutral,neutral,neutral,neutral,neutral,agree,agree,neutral,agree,neutral,agree,neutral,agree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
681e4866352748c84e8245bf,Female,Asia,Asia,>10 years,Yes,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition,3-5 hours/day,Very concerned,N/A,Strongly agree,N/A,Strongly oppose,Very pessimistic,Increased,Don’t know,Caused mostly by natural changes in the environment,Most scientists think global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,In 10 years,Strongly disagree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly oppose,Much more,Much more,More,More,More,More,Medium,Very high,Strongly agree,Strongly agree,Rarely,At least once a week,Slightly severe,"Yes, definitely",Very responsible,N/A,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,disagree,disagree,disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,neutral,agree_a_little,disagree_strongly,disagree_strongly,disagree_strongly,agree_strongly,disagree_strongly,agree_strongly,agree_strongly,agree_a_little,,,,,
681f3f38145056676680155b,Male,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Politics History Culture Economics Geography HealthNutrition,3-5 hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Strongly oppose,Somewhat pessimistic,Reduced,Yes,Don’t know,Most scientists think global warming is happening,Somewhat agree,In 25 years,Only a little,A great deal,A great deal,A great deal,A moderate amount,In 25 years,Somewhat disagree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,More,More,More,More,More,More,High,Very high,Strongly agree,Strongly agree,Rarely,At least once a month,Not severe at all,Probably not,Very responsible,N/A,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,agree,neutral,neutral,strongly_agree,agree,strongly_disagree,strongly_agree,agree,agree_strongly,disagree_a_little,agree_a_little,agree_strongly,agree_strongly,disagree_a_little,disagree_a_little,agree_strongly,disagree_strongly,agree_a_little,,,,,
681f4561145056676680161f,Female,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Culture,3-5 hours/day,Somewhat concerned,N/A,Neither agree nor disagree,N/A,Somewhat oppose,Neither optimistic nor pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,Only a little,In 10 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat oppose,Somewhat oppose,More,Much more,Much more,Much more,Much more,More,High,High,Strongly agree,Strongly agree,Rarely,Several times a year,Not severe at all,Probably not,Very responsible,N/A,neutral,agree,neutral,agree,strongly_disagree,neutral,strongly_agree,strongly_agree,neutral,neutral,neutral,neutral,disagree,agree,disagree,agree_a_little,disagree_a_little,disagree_a_little,disagree_strongly,agree_strongly,disagree_a_little,agree_a_little,agree_a_little,neutral,agree_strongly,,,,,
681f5f43edec25326ef356c4,Female,Asia,Europe,<5 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Politics History Economics,5+ hours/day,Somewhat concerned,N/A,Strongly agree,N/A,Strongly oppose,Somewhat pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A moderate amount,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Somewhat support,Somewhat oppose,Somewhat support,More,Much more,More,More,More,More,High,Medium,Somewhat agree,Strongly agree,Rarely,Several times a year,Moderately severe,Probably yes,Very responsible,N/A,neutral,agree,agree,agree,neutral,agree,neutral,agree,disagree,neutral,agree,neutral,neutral,neutral,neutral,disagree_a_little,neutral,neutral,disagree_a_little,agree_a_little,agree_a_little,disagree_strongly,agree_a_little,disagree_a_little,agree_strongly,,,,,
